fid,field_1,X,Y,bio1,bio12,bio15,bio7
"6458","21389",55.8124999999998,62.1458333333334,-4.28333342075348,"650",28.429162979126,418.000030517578
"6459","21391",88.3958333333331,35.6041666666667,-67.8500032424927,"184",122.763977050781,386.160011291504
"6460","21392",115.979166666666,59.3125,-66.3783311843872,"414",77.9301605224609,544.919967651367
"6461","21399",110.3125,64.3541666666667,-100.168333053589,"342",56.8790397644043,626.479988098145
"6462","21402",92.8541666666665,66.5208333333334,-109.140005111694,"498",42.8550148010254,575.15998840332
"6463","21411",129.604166666666,53.3958333333334,-40.3016662597656,"570",90.7237777709961,600.400009155273
"6464","21414",131.5625,54.3125,-54.2716693878174,"562",83.0746917724609,588.640022277832
"6465","21416",66.2291666666665,51.8541666666667,28.1516647338867,"277",31.2465476989746,484.039993286133
"6466","21417",27.8958333333332,46.2291666666667,97.8450012207031,"528",36.1441192626953,311.679992675781
"6467","21425",74.0208333333331,58.8125,-7.47500061988831,"527",46.8683586120605,482.399978637695
"6468","21426",27.7291666666666,53.2708333333334,61.5650033950806,"606",32.8744430541992,310.76000213623
"6469","21428",91.3958333333331,60.3958333333334,-47.0849990844727,"602",36.1319351196289,513.720016479492
"6470","21431",82.3958333333331,46.4791666666667,75.6283330917358,"223",32.4024658203125,485.359992980957
"6471","21434",70.2708333333332,52.2291666666667,19.539999961853,"307",46.5291938781738,474.960021972656
"6472","21435",69.6874999999998,26.3541666666667,274.66667175293,"161",155.819259643555,372.599983215332
"6473","21438",52.8958333333332,66.2708333333334,-22.718334197998,"499",33.9488945007324,414.400024414062
"6474","21440",46.9791666666665,35.5625,97.0383358001709,"486",78.1386566162109,412.720031738281
"6475","21448",87.1874999999998,47.3958333333334,54.4216680526733,"169",41.4956893920898,491.440010070801
"6476","21451",75.8541666666665,58.4791666666667,-5.84999859333038,"530",48.3211708068848,473.639984130859
"6477","21454",63.9374999999998,37.7291666666667,168.67166519165,"182",90.7109985351562,424.119987487793
"6478","21458",131.104166666666,56.9375,-90.1816654205322,"447",74.6743240356445,666.759948730469
"6479","21460",35.1041666666665,47.8958333333334,91.1349964141846,"482",21.0455532073975,330.52001953125
"6480","21462",65.0208333333332,31.0208333333334,192.985000610352,"140",107.84513092041,421.319999694824
"6481","21465",118.8125,35.1875,130.348329544067,"863",105.450866699219,355.68000793457
"6482","21469",126.270833333333,51.4791666666667,-12.4783325195312,"501",100.285774230957,570.400009155273
"6483","21470",91.3958333333331,34.1041666666667,-64.0933322906494,"323",120.389007568359,366.160011291504
"6484","21475",119.854166666666,43.5625,68.1066656112671,"394",115.919036865234,477.319984436035
"6485","21482",63.9791666666665,31.2708333333334,205.995006561279,"86",99.7289123535156,426.480026245117
"6486","21485",48.6874999999999,40.2708333333334,151.900005340576,"323",34.5430145263672,343.600006103516
"6487","21486",90.8541666666665,43.1458333333334,104.123334884644,"43",78.6436462402344,507.639999389648
"6488","21492",83.9374999999998,63.3541666666667,-54.0850019454956,"574",35.9260444641113,525.240020751953
"6489","21499",71.8958333333331,55.5625,12.3766684532166,"383",52.833423614502,456.240005493164
"6490","21500",79.6458333333331,46.6875,71.2449979782104,"270",28.4299793243408,499.84001159668
"6491","21505",79.5624999999998,53.7708333333334,13.9433336257935,"344",46.1134834289551,469.280014038086
"6492","21506",75.3124999999998,64.9375,-57.3116683959961,"488",41.1047439575195,490.120010375977
"6493","21509",74.0624999999998,33.0625,206.310005187988,"1072",93.5554885864258,325.519981384277
"6494","21511",77.5208333333331,40.3541666666667,92.524995803833,"95",67.8748245239258,427.600021362305
"6495","21517",73.8541666666665,51.1041666666667,25.4500007629395,"305",37.3162117004395,468.600006103516
"6496","21522",36.8541666666665,61.6458333333334,23.6433339118958,"652",31.691764831543,376.480026245117
"6497","21523",79.8541666666665,38.6041666666667,123.15333366394,"32",69.1256942749023,491.319999694824
"6498","21524",119.0625,35.1875,130.456666946411,"881",101.83381652832,348.720016479492
"6499","21526",103.229166666666,28.9375,82.7783298492432,"968",83.7034225463867,260.11999130249
"6500","21530",57.2708333333332,48.7291666666667,59.7116661071777,"236",16.2895240783691,489.959983825684
"6501","21533",96.3958333333331,35.0625,-39.1849994659424,"315",99.0902938842773,375.719985961914
"6502","21540",66.7291666666665,61.3125,-11.0566663742065,"550",44.9537162780762,464.47998046875
"6503","21543",93.7708333333331,37.1458333333334,42.0416641235352,"27",77.7577133178711,454.23999786377
"6504","21544",59.8958333333332,63.9791666666667,-35.3166675567627,"597",36.5281677246094,433.959999084473
"6505","21547",76.7291666666665,30.0625,235.591659545898,"719",121.331047058105,332.639999389648
"6506","21549",115.979166666666,51.5625,-20.3533339500427,"336",117.563636779785,563.320007324219
"6507","21551",63.3958333333332,27.8958333333334,251.153335571289,"60",88.1917114257812,379.440002441406
"6508","21552",108.1875,36.9375,83.348331451416,"431",93.3329010009766,413.519973754883
"6509","21554",132.229166666666,34.9791666666667,143.521661758423,"1801",32.7926368713379,289.35998916626
"6510","21557",54.3124999999998,34.4375,210.084991455078,"142",66.8524475097656,367.519989013672
"6511","21559",121.104166666666,47.3541666666667,1.37833386659622,"432",121.831649780273,491.920013427734
"6512","21560",56.1874999999998,47.8125,74.2499971389771,"197",18.557954788208,485.960006713867
"6513","21568",97.3124999999998,39.3541666666667,-41.6099977493286,"248",100.007530212402,411.559982299805
"6514","21572",131.479166666666,60.6875,-102.249994277954,"300",63.2412986755371,696.679992675781
"6515","21573",106.1875,44.2708333333334,43.9949989318848,"98",118.487846374512,475.999984741211
"6516","21575",63.5208333333332,57.6875,17.775000333786,"495",50.4427795410156,437.679977416992
"6517","21579",100.479166666666,32.7708333333334,-12.921667098999,"711",88.8410873413086,350.599975585938
"6518","21580",97.2708333333331,60.1875,-62.1983337402344,"467",41.8312034606934,564.759979248047
"6519","21581",68.9791666666665,41.6458333333334,140.523328781128,"429",64.3103332519531,425.039978027344
"6520","21582",106.4375,39.9375,83.8183307647705,"133",96.0245361328125,487.679977416992
"6521","21586",107.604166666666,59.6875,-59.1233348846436,"367",49.2078819274902,587.919998168945
"6522","21592",40.1041666666665,54.9791666666667,47.8366661071777,"580",32.3786392211914,376.240005493164
"6523","21599",81.6458333333331,34.6458333333334,-63.6749982833862,"44",114.973579406738,395.120010375977
"6524","21601",40.9791666666665,55.1875,44.8850011825562,"584",31.9428730010986,389.079971313477
"6525","21602",107.354166666666,27.0625,137.093334197998,"1140",65.0080718994141,273.759994506836
"6526","21608",78.9374999999998,38.8541666666667,126.035003662109,"35",70.0983734130859,485.240020751953
"6527","21610",110.020833333333,43.2708333333334,46.5549993515015,"131",108.794647216797,490.800018310547
"6528","21613",29.8958333333332,56.9791666666667,50.8716678619385,"660",30.5427856445312,326.679992675781
"6529","21615",105.4375,33.1875,96.5466690063477,"712",80.9346389770508,290.839996337891
"6530","21616",75.5208333333331,51.3958333333334,33.8083338737488,"287",45.6460762023926,480.559997558594
"6531","21617",57.5624999999998,29.7708333333334,125.458335876465,"130",84.1863327026367,346.759986877441
"6532","21618",119.354166666666,42.4791666666667,74.5366668701172,"390",112.612182617188,456.20002746582
"6533","21621",80.2708333333331,39.8541666666667,119.390001296997,"38",75.7795867919922,510.36003112793
"6534","21622",127.0625,37.2291666666667,117.521667480469,"1324",91.6986541748047,374.799995422363
"6535","21624",63.3958333333332,46.5625,79.8266649246216,"133",28.9834251403809,511.759986877441
"6536","21629",110.229166666666,29.1875,160.926666259766,"1412",60.1358642578125,299.400005340576
"6537","21637",104.270833333333,40.3125,71.8099975585938,"97",106.060470581055,458.839988708496
"6538","21638",107.5625,39.4791666666667,69.7983312606812,"250",102.02042388916,466.319999694824
"6539","21639",103.3125,43.0625,52.7933311462402,"102",105.597557067871,471.040000915527
"6540","21640",87.3958333333331,37.6458333333334,-21.7433333396912,"107",121.424674987793,419.879989624023
"6541","21646",108.3125,32.3541666666667,138.436660766602,"1009",68.3275527954102,301.319999694824
"6542","21647",90.3541666666665,48.2291666666667,-41.1616706848145,"154",98.9660034179688,432.200012207031
"6543","21650",81.1041666666665,44.5625,9.34833288192749,"374",46.9201354980469,390.07999420166
"6544","21653",129.8125,49.9375,-3.36333394050598,"569",93.2429656982422,577.360000610352
"6545","21666",101.645833333333,49.5208333333334,-10.8866679668427,"337",122.169387817383,443.199996948242
"6546","21670",30.0624999999999,50.2708333333334,75.7649993896484,"603",34.3257865905762,319.320011138916
"6547","21677",98.3958333333331,31.2291666666667,6.01833283901215,"603",92.9653778076172,316.919994354248
"6548","21678",82.4374999999998,39.4375,121.935005187988,"38",99.6575927734375,524.92000579834
"6549","21679",103.9375,49.2291666666667,-16.946667432785,"362",112.726463317871,483.320007324219
"6550","21680",102.479166666666,39.3958333333334,83.7416648864746,"96",91.9913101196289,460.60001373291
"6551","21681",64.7708333333332,33.2708333333334,49.1283321380615,"262",101.356925964355,435.800018310547
"6552","21682",120.479166666666,30.3958333333334,162.371673583984,"1209",44.8698577880859,310.240001678467
"6553","21683",100.6875,57.7708333333334,-22.2533345222473,"344",58.1236724853516,535.359992980957
"6554","21684",98.2708333333331,62.3958333333334,-80.1049995422363,"450",45.6312980651855,602.239990234375
"6555","21687",108.0625,64.5208333333334,-105.108327865601,"352",54.1217041015625,636.319961547852
"6556","21689",88.8541666666665,57.8958333333334,-9.72833395004272,"493",45.5780410766602,487.200012207031
"6557","21694",76.5624999999998,57.3958333333334,-2.56499946117401,"489",47.5558929443359,473.519973754883
"6558","21695",114.104166666666,34.5625,145.670003890991,"637",86.1881332397461,364.92000579834
"6559","21701",68.1458333333332,58.5625,2.34333232045174,"487",51.069938659668,465.279998779297
"6560","21704",96.1874999999998,32.4791666666667,5.20500004291534,"555",99.604362487793,343.639984130859
"6561","21710",61.8958333333332,28.1041666666667,194.153327941895,"70",89.9588012695312,351.999969482422
"6562","21711",75.6041666666665,30.1458333333334,239.108333587646,"502",126.261825561523,343.199996948242
"6563","21718",130.145833333333,53.1041666666667,-37.9649996757507,"558",90.392692565918,617.559967041016
"6564","21724",117.5625,57.0208333333334,-92.7299976348877,"456",96.8452224731445,582.239990234375
"6565","21730",45.6874999999999,52.7708333333334,48.0783319473267,"523",24.1285438537598,402.000007629395
"6566","21734",58.8541666666665,29.9791666666667,252.255001068115,"138",96.6342697143555,359.84001159668
"6567","21735",27.2708333333332,49.6875,69.8916673660278,"663",41.9270935058594,302.480010986328
"6568","21736",109.520833333333,32.9791666666667,111.579999923706,"935",67.945915222168,297.639999389648
"6569","21737",126.6875,37.9791666666667,107.250003814697,"1227",99.5847244262695,377.239990234375
"6570","21738",61.3541666666665,49.2708333333334,47.6399993896484,"190",19.7569236755371,519.879989624023
"6571","21739",113.229166666666,30.2708333333334,169.74666595459,"1167",49.4510726928711,309.2799949646
"6572","21742",90.1874999999998,39.3958333333334,73.9849996566772,"33",94.5376815795898,454.520034790039
"6573","21744",112.9375,41.1875,30.4466676712036,"353",108.365898132324,447.320022583008
"6574","21745",54.7708333333332,53.3958333333334,28.9966678619385,"450",30.9813327789307,423.959999084473
"6575","21747",116.354166666666,60.4375,-60.1083326339722,"332",71.8043060302734,561.879997253418
"6576","21751",82.3124999999998,29.8958333333334,17.2383344173431,"508",80.546142578125,271.679992675781
"6577","21753",62.3124999999998,27.2291666666667,224.681663513184,"85",94.2834091186523,347.840003967285
"6578","21754",104.6875,29.7291666666667,163.826675415039,"1126",87.5962371826172,260
"6579","21756",91.0208333333331,56.6458333333334,3.50333362817764,"448",52.4616584777832,437.119979858398
"6580","21758",94.3541666666665,53.9375,-0.388332679867744,"547",62.5424423217773,437.679977416992
"6581","21760",28.9374999999999,55.6458333333334,51.7883348464966,"677",29.8396759033203,322.239990234375
"6582","21764",72.4374999999998,27.9375,266.468334197998,"219",123.471656799316,363.919982910156
"6583","21770",85.8958333333331,54.0625,8.77166628837585,"559",41.0011405944824,411.800003051758
"6584","21778",44.6874999999999,45.6041666666667,99.1366672515869,"312",34.2740440368652,379.759979248047
"6585","21791",36.6041666666665,60.1458333333334,28.9450001716614,"637",33.9335594177246,358.600006103516
"6586","21794",33.1041666666665,58.0625,38.7416648864746,"710",30.3240432739258,351.559982299805
"6587","21797",120.979166666666,57.3125,-80.4516696929932,"505",84.8471069335938,580.15998840332
"6588","21799",63.3124999999998,56.6875,19.5150005817413,"456",52.7754592895508,427.680015563965
"6589","21800",67.8124999999998,33.6458333333334,17.0683324337006,"328",88.5278549194336,447.519989013672
"6590","21801",105.9375,63.6875,-95.741662979126,"333",58.0913124084473,656.640014648438
"6591","21806",75.8958333333331,34.1458333333334,-13.3033335208893,"316",49.5613784790039,391.720008850098
"6592","21808",105.229166666666,34.1041666666667,70.479998588562,"660",78.9542007446289,317.560005187988
"6593","21809",54.1041666666665,55.9375,29.9150013923645,"506",32.9818572998047,420.200004577637
"6594","21810",124.1875,49.8958333333334,-7.89333343505859,"504",114.592414855957,572.360000610352
"6595","21814",109.604166666666,36.0208333333334,88.9766693115234,"521",89.0966720581055,377.679977416992
"6596","21815",118.104166666666,33.4791666666667,151.145000457764,"767",87.4576721191406,349.31999206543
"6597","21816",83.5208333333331,32.6875,-18.1100010871887,"65",99.1136627197266,401.879997253418
"6598","21817",96.7291666666665,51.1875,-57.4300003051758,"301",97.4361343383789,506.199989318848
"6599","21820",93.2291666666665,46.7291666666667,2.06833392381668,"100",82.0227813720703,498.400001525879
"6600","21822",66.9791666666665,47.1875,57.8083324432373,"160",25.8205242156982,506.119995117188
"6601","21824",130.270833333333,57.8125,-93.866662979126,"456",76.5101547241211,640.760040283203
"6602","21826",89.0624999999998,64.7291666666667,-70.7616662979126,"586",35.8542251586914,530.359992980957
"6603","21831",95.6458333333331,56.7291666666667,-9.17166590690613,"408",49.9350242614746,502.200012207031
"6604","21832",128.145833333333,42.3125,22.3816657066345,"695",97.684211730957,467.200012207031
"6605","21834",50.3124999999999,54.2291666666667,40.5066680908203,"547",32.7928352355957,429.120025634766
"6606","21835",99.0624999999998,46.8541666666667,-44.7566652297974,"168",115.365036010742,496.399993896484
"6607","21837",102.479166666666,29.6875,102.320003509521,"935",85.9369201660156,266.200008392334
"6608","21839",66.2708333333332,27.1875,208.544998168945,"274",83.8938293457031,339.47998046875
"6609","21843",65.4791666666665,34.3958333333334,30.9916663169861,"288",79.3794097900391,412.719993591309
"6610","21847",91.3124999999998,40.8541666666667,107.266664505005,"22",51.7695655822754,505.559997558594
"6611","21848",63.0624999999998,60.3125,1.58666700124741,"511",51.8664817810059,456.520004272461
"6612","21849",121.104166666666,62.5625,-88.2900047302246,"294",58.4898452758789,629.759979248047
"6613","21853",84.8958333333331,30.7708333333334,5.07500052452087,"150",49.0843963623047,331.839981079102
"6614","21857",37.8958333333332,46.4375,105.32675743103,"528",19.5573921203613,327.999992370605
"6615","21858",100.020833333333,49.3958333333334,-34.1300010681152,"276",119.47380065918,461.640014648438
"6616","21867",103.479166666666,27.1041666666667,121.066665649414,"890",88.1630096435547,252.719993591309
"6617","21869",50.2291666666665,63.6458333333334,-11.563333272934,"605",28.9955787658691,422.919998168945
"6618","21870",117.9375,34.8958333333334,138.45832824707,"720",100.690246582031,360.839996337891
"6619","21872",31.8958333333332,59.8125,36.9533324241638,"653",31.1075057983398,339.440002441406
"6620","21873",68.6041666666665,49.2291666666667,31.0899996757507,"220",20.2540340423584,505
"6621","21876",136.479166666666,54.1458333333334,-51.1983346939087,"636",58.1117858886719,482.799987792969
"6622","21878",70.6874999999998,51.5625,23.7916660308838,"296",41.4771919250488,480.839996337891
"6623","21883",76.6874999999998,50.3125,39.2116665840149,"285",44.2981147766113,469.119987487793
"6624","21884",54.4791666666665,38.5625,165.406665802002,"175",52.665714263916,365.839996337891
"6625","21890",137.854166666666,46.5625,-18.0250000953674,"979",59.2327308654785,438.560028076172
"6626","21891",65.1041666666665,26.9791666666667,217.971668243408,"163",65.2139053344727,347.480010986328
"6627","21892",121.6875,41.5208333333334,87.165002822876,"541",111.501289367676,433.639984130859
"6628","21895",62.0208333333332,60.8541666666667,-3.20500046014786,"513",51.7485008239746,460.839996337891
"6629","21897",73.3124999999998,27.9375,264.931659698486,"302",125.675216674805,355.240020751953
"6630","21898",73.5208333333331,31.9375,234.314994812012,"434",104.128959655762,358.959999084473
"6631","21899",101.979166666666,39.3125,68.9133358001709,"120",93.1137619018555,447.959976196289
"6632","21910",81.6874999999998,36.2708333333334,38.6466670036316,"32",96.1310119628906,404.000015258789
"6633","21911",96.1458333333331,34.3958333333334,-55.9283351898193,"437",101.171188354492,370.960006713867
"6634","21918",86.1874999999998,60.5208333333334,-33.4050011634827,"584",35.494987487793,524.720001220703
"6635","21920",92.5208333333331,31.9375,-26.1500000953674,"482",106.831550598145,356.920013427734
"6636","21929",109.145833333333,35.2708333333334,86.6483306884766,"581",81.0383834838867,346.959991455078
"6637","21930",33.3541666666665,48.1875,85.2783298492432,"485",25.6034641265869,338.800010681152
"6638","21933",125.270833333333,41.2291666666667,47.7116680145264,"960",102.527938842773,467.480010986328
"6639","21940",93.3958333333331,63.4791666666667,-81.7566680908203,"550",39.6740913391113,579.640007019043
"6640","21943",100.104166666666,46.8958333333334,-41.9383335113525,"233",116.628257751465,478.160018920898
"6641","21944",122.3125,56.3541666666667,-66.7616653442383,"510",91.4537048339844,582.000007629395
"6642","21946",78.0208333333331,47.3125,41.894998550415,"275",27.2409782409668,488.120002746582
"6643","21953",32.2708333333332,52.0208333333334,62.1766662597656,"620",32.2463111877441,324.84001159668
"6644","21957",89.7708333333331,49.7708333333334,-94.5133304595947,"297",73.7794418334961,389.519996643066
"6645","21958",130.770833333333,47.5625,24.8900008201599,"593",96.6252593994141,529.47998046875
"6646","21959",67.1041666666665,65.5208333333334,-50.5883359909058,"478",43.2428970336914,485.68000793457
"6647","21960",91.7708333333331,32.0625,-25.5649995803833,"428",114.008972167969,360.200004577637
"6648","21962",94.1041666666665,64.8125,-88.8033390045166,"479",42.9735679626465,611.480026245117
"6649","21970",134.9375,53.6875,-81.3766670227051,"722",77.2282638549805,572.400016784668
"6650","21971",118.270833333333,43.8541666666667,47.1150016784668,"369",111.494003295898,470.68000793457
"6651","21977",74.9791666666665,55.1875,11.5799987316132,"359",50.9455337524414,473.080024719238
"6652","21981",57.3958333333332,56.0208333333334,21.0383319854736,"550",41.2515640258789,411.879997253418
"6653","21985",112.979166666666,36.8125,96.540002822876,"576",102.163192749023,404.120025634766
"6654","21988",113.604166666666,32.1458333333334,149.266662597656,"1031",61.5983238220215,328.360023498535
"6655","21999",112.895833333333,27.4375,177.291660308838,"1433",45.9361114501953,312.079982757568
"6656","22001",69.9374999999998,59.4791666666667,-4.13166522979736,"503",46.9023857116699,466.160011291504
"6657","22004",54.1874999999998,42.2708333333334,128.708333969116,"117",48.4379119873047,421.520004272461
"6658","22007",123.145833333333,43.8125,68.6216688156128,"461",117.319267272949,497.880020141602
"6659","22010",119.0625,33.6041666666667,146.529998779297,"879",84.4855041503906,336.480026245117
"6660","22011",119.770833333333,30.4375,153.728332519531,"1320",48.8967514038086,314.519996643066
"6661","22012",58.9374999999998,65.9375,-36.4883327484131,"529",34.251522064209,439.92000579834
"6662","22013",105.5625,26.1041666666667,154.475002288818,"1211",76.2976989746094,246.840000152588
"6663","22026",93.8124999999998,41.6875,83.663330078125,"42",78.9948043823242,483.279991149902
"6664","22027",39.9374999999999,38.3958333333334,150.433330535889,"640",70.3615341186523,397.360000610352
"6665","22029",123.645833333333,43.3541666666667,71.5549993515015,"502",113.764198303223,481.359977722168
"6666","22030",73.7708333333331,41.5208333333334,-14.4533336162567,"557",42.6602249145508,442.080001831055
"6667","22031",67.6874999999998,31.8541666666667,123.514995574951,"254",104.511520385742,425.999984741211
"6668","22032",137.6875,55.0208333333334,-37.0233345031738,"612",46.2339057922363,440.639991760254
"6669","22037",113.9375,36.8541666666667,108.403329849243,"610",107.777801513672,385.07999420166
"6670","22039",111.270833333333,30.1041666666667,143.33833694458,"1277",56.8020210266113,300.759983062744
"6671","22045",64.6458333333332,49.1041666666667,57.3466634750366,"179",19.9503231048584,512.519989013672
"6672","22047",109.854166666666,51.0625,-41.2716674804688,"398",104.362060546875,529.039993286133
"6673","22048",59.2708333333332,37.8125,166.83500289917,"200",65.3158264160156,398.959999084473
"6674","22049",127.854166666666,36.6041666666667,97.6449966430664,"1315",88.0828247070312,367.760009765625
"6675","22054",71.8958333333331,42.2708333333334,10.8333349227905,"515",36.7092094421387,413.440017700195
"6676","22057",106.4375,46.1041666666667,10.6100010871887,"173",116.147743225098,490.960006713867
"6677","22058",65.7708333333332,31.4375,191.563339233398,"193",110.572280883789,417.360000610352
"6678","22059",77.5624999999998,49.9791666666667,36.6316676139832,"292",41.2403678894043,470.999984741211
"6679","22061",129.270833333333,36.5625,106.890001296997,"1173",65.7995910644531,349.84001159668
"6680","22062",131.854166666666,51.9791666666667,-49.8516654968262,"673",92.143798828125,635.439987182617
"6681","22063",41.6458333333332,40.0208333333334,57.868332862854,"437",40.5874404907227,409.720001220703
"6682","22064",53.3958333333332,35.3541666666667,190.471668243408,"227",56.4189643859863,395.359992980957
"6683","22067",109.104166666666,35.1041666666667,109.531669616699,"588",78.5041961669922,364.92000579834
"6684","22068",129.229166666666,35.4375,130.068330764771,"1305",68.1043853759766,319.23999786377
"6685","22072",51.0624999999998,61.3541666666667,5.11000096797943,"583",34.8628005981445,408.479995727539
"6686","22077",128.729166666666,60.3125,-101.243333816528,"335",65.3735885620117,669.199981689453
"6687","22079",130.4375,59.4791666666667,-86.4166641235352,"354",67.2585372924805,657.919998168945
"6688","22085",34.3124999999999,40.6041666666667,118.436670303345,"459",30.537036895752,334.720001220703
"6689","22087",103.5625,58.6041666666667,-45.8666658401489,"400",47.2810173034668,570.68000793457
"6690","22089",34.4791666666665,53.6458333333334,50.9116649627686,"636",31.8995800018311,331.240005493164
"6691","22091",125.354166666666,49.8541666666667,-8.9933317899704,"510",110.386184692383,562.000007629395
"6692","22096",91.5624999999998,38.4791666666667,26.6449999809265,"42",80.6817169189453,420.640029907227
"6693","22100",75.3124999999998,41.4375,51.2116670608521,"237",50.8002166748047,460.120010375977
"6694","22106",92.5624999999998,46.5208333333334,-59.9966669082642,"209",78.8039245605469,408.720016479492
"6695","22107",72.5624999999998,32.2708333333334,237.569999694824,"393",98.9673614501953,371.279983520508
"6696","22111",44.1458333333332,44.0625,100.813331604004,"481",40.3640441894531,363.239974975586
"6697","22112",48.6874999999999,56.5625,31.9166660308838,"509",37.2486724853516,390.52001953125
"6698","22113",44.9374999999999,53.1458333333334,48.4133338928223,"524",26.9221477508545,387.080001831055
"6699","22115",84.0208333333331,58.4375,-9.57499861717224,"529",39.5145797729492,480.52001953125
"6700","22122",85.9791666666665,49.3125,0.499998815357685,"462",54.4103050231934,371.759986877441
"6701","22124",100.604166666666,52.1041666666667,-89.0266609191895,"423",104.716156005859,476.199989318848
"6702","22127",57.9791666666665,39.6458333333334,159.818334579468,"118",58.3583908081055,433.440017700195
"6703","22128",99.3124999999998,48.0208333333334,-41.3016653060913,"206",118.196266174316,486.039962768555
"6704","22129",97.0624999999998,60.1458333333334,-59.3300008773804,"460",42.9316024780273,563.400001525879
"6705","22132",42.0208333333332,52.8125,48.8716697692871,"532",25.7648792266846,385.400009155273
"6706","22133",124.895833333333,46.5208333333334,42.4316644668579,"454",116.984375,519.039993286133
"6707","22134",116.979166666666,36.1875,129.618330001831,"719",111.47957611084,371.839981079102
"6708","22136",127.6875,54.5208333333334,-39.7983336448669,"532",96.2089080810547,577.399978637695
"6709","22142",118.0625,56.7291666666667,-74.9583339691162,"371",101.486030578613,625.839996337891
"6710","22145",40.7291666666665,36.3958333333334,184.554996490479,"301",79.4411849975586,397.400016784668
"6711","22149",59.6041666666665,27.7708333333334,231.353340148926,"136",87.7593688964844,297.840003967285
"6712","22150",74.6458333333331,43.5208333333334,73.5750007629395,"430",39.881591796875,420.359992980957
"6713","22155",101.9375,64.0625,-95.6566715240479,"347",56.3390693664551,649.160003662109
"6714","22158",99.6041666666664,47.1458333333334,-40.0766658782959,"196",120.548774719238,488.519973754883
"6715","22166",91.8541666666665,58.5625,-15.8316671848297,"496",38.4912643432617,507.320022583008
"6716","22171",72.3958333333331,65.3541666666667,-59.0383338928223,"484",41.6028442382812,489.680023193359
"6717","22175",106.1875,32.8125,137.565002441406,"863",86.4038772583008,288.799991607666
"6718","22178",104.5625,60.8541666666667,-76.8499994277954,"381",50.0737113952637,608.9599609375
"6719","22183",129.645833333333,59.4375,-88.1833362579346,"359",66.466064453125,657.639999389648
"6720","22191",57.9791666666665,34.5208333333334,179.869995117188,"187",100.689186096191,375.160026550293
"6721","22193",91.1874999999998,38.6458333333334,19.5333337783813,"48",100.181655883789,418.759994506836
"6722","22197",99.6041666666664,40.1458333333334,80.8766651153564,"92",97.8246459960938,478.359985351562
"6723","22203",79.3541666666665,36.3958333333334,-41.3000011444092,"46",116.649810791016,366.040000915527
"6724","22209",76.9374999999998,30.3958333333334,235.531673431396,"990",121.074447631836,327.000007629395
"6725","22212",81.8958333333331,59.0208333333334,-14.5683324337006,"530",45.0668182373047,496.039962768555
"6726","22215",85.8958333333331,50.1875,-2.66166597604752,"421",68.6152877807617,467.719993591309
"6727","22218",63.0624999999998,59.1458333333334,12.1583318710327,"516",52.5638694763184,432.880020141602
"6728","22219",88.0624999999998,31.2708333333334,10.4500007629395,"329",93.713752746582,328.559989929199
"6729","22222",72.7291666666665,41.5208333333334,16.4066672325134,"700",42.4087104797363,425.68000793457
"6730","22223",109.4375,31.4791666666667,133.726663589478,"1210",64.4385147094727,297.840003967285
"6731","22224",97.6458333333331,37.7708333333334,-43.914999961853,"278",101.876457214355,396.399993896484
"6732","22226",72.2291666666665,48.2291666666667,37.6183342933655,"240",22.610502243042,459.599990844727
"6733","22233",73.7291666666665,35.7291666666667,21.5899991989136,"411",45.2791213989258,349.23999786377
"6734","22237",113.145833333333,53.3958333333334,-48.2533311843872,"367",115.536392211914,572.919998168945
"6735","22245",62.1458333333332,50.3541666666667,35.9133315086365,"231",24.2953662872314,509.120025634766
"6736","22251",76.7708333333331,56.4375,2.40499943494797,"430",46.5777702331543,465.039978027344
"6737","22253",53.1874999999998,63.8958333333334,-11.5450000762939,"601",29.3632907867432,422.760009765625
"6738","22254",84.9791666666665,53.4791666666667,17.0050001144409,"522",34.6481056213379,458.560028076172
"6739","22257",44.8958333333332,50.3958333333334,58.8549995422363,"417",22.0292339324951,402.360000610352
"6740","22262",75.7708333333331,49.0625,13.1316673755646,"293",46.111083984375,470.15998840332
"6741","22264",52.2291666666665,60.2291666666667,7.76500046253204,"607",33.7346458435059,415.279998779297
"6742","22267",67.6458333333332,43.5625,124.805002212524,"166",59.110481262207,465.76000213623
"6743","22270",76.6458333333331,43.4375,94.4533348083496,"454",42.7221412658691,459.599990844727
"6744","22274",85.4374999999998,50.8541666666667,-14.5416676998138,"580",60.7083511352539,400.839996337891
"6745","22277",58.0208333333332,35.9375,153.264999389648,"241",85.0264358520508,385.519981384277
"6746","22278",55.6874999999998,30.6041666666667,179.710006713867,"137",94.7625427246094,388.800010681152
"6747","22280",112.020833333333,45.6041666666667,17.0250010490417,"184",117.719421386719,520.120010375977
"6748","22281",40.6458333333332,44.8541666666667,108.246669769287,"754",20.0156173706055,339.000015258789
"6749","22283",105.020833333333,61.6875,-81.5583324432373,"362",52.6834831237793,628.120002746582
"6750","22288",121.6875,60.5208333333334,-74.9816656112671,"323",62.0334243774414,615
"6751","22297",100.5625,36.5208333333334,-8.796666264534,"427",101.687911987305,367.719993591309
"6752","22304",85.6458333333331,36.4375,-66.486668586731,"103",126.824340820312,420.719985961914
"6753","22309",57.7291666666665,31.8541666666667,214.838333129883,"126",99.7332763671875,386.000022888184
"6754","22313",108.979166666666,55.4375,-39.379997253418,"396",69.8603286743164,466.040000915527
